id_municipio,id_municipio_nome,populacao
3547205,Santana da Ponte Pensa,1444
3547304,Santana de Parnaíba,121431
3547403,Santa Rita d'Oeste,2343
3547502,Santa Rita do Passa Quatro,21113
3547601,Santa Rosa de Viterbo,19358
3547650,Santa Salete,1386
3547700,Santo Anastácio,15091
3547809,Santo André,627822
3547908,Santo Antônio da Alegria,5520
3548005,Santo Antônio de Posse,18829
3548054,Santo Antônio do Aracanguá,6818
3548104,Santo Antônio do Jardim,5112
3548203,Santo Antônio do Pinhal,5883
3548302,Santo Expedito,2512
3548401,Santópolis do Aguapeí,3143
3548500,Santos,358214
3548609,São Bento do Sapucaí,9702
3548708,São Bernardo do Campo,671613
3548807,São Caetano do Sul,140310
3548906,São Carlos,211561
3549003,São Francisco,2220
3549102,São João da Boa Vista,77523
3549201,São João das Duas Pontes,2162
3549250,São João de Iracema,1507
3549300,São João do Pau d'Alho,1899
3549409,São Joaquim da Barra,40038
3549508,São José da Bela Vista,6053
3549607,São José do Barreiro,3104
3549706,São José do Rio Pardo,43314
3549805,São José do Rio Preto,399944
3549904,São José dos Campos,568173
3549953,São Lourenço da Serra,12990
3550001,São Luís do Paraitinga,8732
3550100,São Manuel,30610
3550209,São Miguel Arcanjo,25730
3550308,São Paulo,9497971
3550407,São Pedro,31724
3550506,São Pedro do Turvo,5774
3550605,São Roque,64911
3550704,São Sebastião,64770
3550803,São Sebastião da Grama,8723
3550902,São Simão,11231
3551009,São Vicente,269490
3551108,Sarapuí,8330
3551207,Sarutaiá,3029
3551306,Sebastianópolis do Sul,2564
3551405,Serra Azul,10946
3551504,Serrana,34958
3551603,Serra Negra,25168
3551702,Sertãozinho,102777
3551801,Sete Barras,10005
3551900,Severínia,11849
3552007,Silveiras,5036
3552106,Socorro,33804
3552205,Sorocaba,591634
3552304,Sud Mennucci,6002
3552403,Sumaré,224761
3552502,Suzano,244804
3552551,Suzanápolis,2810
3552601,Tabapuã,9511
3552700,Tabatinga,11897
3552809,Taboão da Serra,221498
3552908,Taciba,4983
3553005,Taguaí,10047
3553104,Taiaçu,4695
3553203,Taiúva,5633
3553302,Tambaú,17502
3553401,Tanabi,20866
3553500,Tapiraí,6316
3553609,Tapiratiba,9892
3553658,Taquaral,2187
3553708,Taquaritinga,43332
3553807,Taquarituba,20011
3553856,Taquarivaí,5378
3553906,Tarabai,5271
3553955,Tarumã,11755
3554003,Tatuí,100153
3554102,Taubaté,254838
3554201,Tejupá,3299
3554300,Teodoro Sampaio,17545
3554409,Terra Roxa,6533
3554508,Tietê,31184
3554607,Timburi,2051
3554656,Torre de Pedra,1709
3554706,Torrinha,7728
3554755,Trabiju,1347
3554805,Tremembé,42309
3554904,Três Fronteiras,5606
3554953,Tuiuti,5663
3555000,Tupã,53565
3555109,Tupi Paulista,13711
3555208,Turiúba,1528
3555307,Turmalina,1483
3555356,Ubarana,4258
3555406,Ubatuba,74955
3555505,Ubirajara,4016
3555604,Uchoa,8653
3555703,União Paulista,1253
3555802,Urânia,7425
3555901,Uru,1135
3556008,Urupês,11584
3556107,Valentim Gentil,11454
3556206,Valinhos,105779
3556305,Valparaíso,19770
3556354,Vargem,8441
3556404,Vargem Grande do Sul,32936
3556453,Vargem Grande Paulista,40340
3556503,Várzea Paulista,93250
3556602,Vera Cruz,8482
3556701,Vinhedo,63012
3556800,Viradouro,14151
3556909,Vista Alegre do Alto,6477
3556958,Vitória Brasil,1490
3557006,Votorantim,103421
3557105,Votuporanga,80487
3557154,Zacarias,2185
3557204,Chavantes,9844
3557303,Estiva Gerbi,9157
4100103,Abatiá,5857
4100202,Adrianópolis,4946
4100301,Agudos do Sul,8045
4100400,Almirante Tamandaré,92724
4100459,Altamira do Paraná,2914
4100509,Altônia,15437
4100608,Alto Paraná,11047
4100707,Alto Piquiri,7812
4100806,Alvorada do Sul,8584
4100905,Amaporã,3793
4101002,Ampére,15674
4101051,Anahy,2384
4101101,Andirá,16432
4101150,Ângulo,2582
4101200,Antonina,14485
4101309,Antônio Olinto,5745
4101408,Apucarana,105511
4101507,Arapongas,96466
4101606,Arapoti,20238
4101655,Arapuã,2912
4101705,Araruna,11747
4101804,Araucária,119251
4101853,Ariranha do Ivaí,1921
4101903,Assaí,11357
4102000,Assis Chateaubriand,30154
4102109,Astorga,20771
4102208,Atalaia,3369
4102307,Balsa Nova,10648
4102406,Bandeirantes,25583
4102505,Barbosa Ferraz,8937
4102604,Barracão,7758
4102703,Barra do Jacaré,2337
4102752,Bela Vista da Caroba,3279
4102802,Bela Vista do Paraíso,12169
4102901,Bituruna,12091
4103008,Boa Esperança,3761
4103024,Boa Esperança do Iguaçu,1976
4103040,Boa Ventura de São Roque,5056
4103057,Boa Vista da Aparecida,6286
4103107,Bocaiúva do Sul,10336
4103156,Bom Jesus do Sul,3177
4103206,Bom Sucesso,5198
4103222,Bom Sucesso do Sul,2585
4103305,Borrazópolis,6444
4103354,Braganey,3991
4103370,Brasilândia do Sul,2992
4103404,Cafeara,2169
4103453,Cafelândia,15018
4103479,Cafezal do Sul,3669
4103503,Califórnia,6979
4103602,Cambará,18925
4103701,Cambé,87624
4103800,Cambira,7636
4103909,Campina da Lagoa,12645
4103958,Campina do Simão,3103
4104006,Campina Grande do Sul,37399
4104055,Campo Bonito,3251
4104105,Campo do Tenente,5713
4104204,Campo Largo,109670
4104253,Campo Magro,24015
4104303,Campo Mourão,80378
4104402,Cândido de Abreu,12231
4104428,Candói,11634
4104451,Cantagalo,8597
4104501,Capanema,16724
4104600,Capitão Leônidas Marques,11750
4104659,Carambeí,17725
4104709,Carlópolis,13569
4104808,Cascavel,279797
4104907,Castro,56559
4105003,Catanduvas,8360
4105102,Centenário do Sul,8846
4105201,Cerro Azul,12776
4105300,Céu Azul,9092
4105409,Chopinzinho,16875
4105508,Cianorte,64362
4105607,Cidade Gaúcha,9135
4105706,Clevelândia,11827
4105805,Colombo,183773
4105904,Colorado,19042
4106001,Congonhinhas,6633
4106100,Conselheiro Mairinck,2801
4106209,Contenda,15145
4106308,Corbélia,14053
4106407,Cornélio Procópio,37942
4106456,Coronel Domingos Soares,4322
4106506,Coronel Vivida,18781
4106555,Corumbataí do Sul,3081
4106571,Cruzeiro do Iguaçu,3319
4106605,Cruzeiro do Oeste,19591
4106704,Cruzeiro do Sul,3671
4106803,Cruz Machado,13080
4106852,Cruzmaltina,2352
4106902,Curitiba,1486250
4107009,Curiúva,10961
4107108,Diamante do Norte,4318
4107124,Diamante do Sul,2549
4107157,Diamante D'Oeste,3594
4107207,Dois Vizinhos,36024
4107256,Douradina,7363
4107306,Doutor Camargo,5285
4107405,Enéas Marques,4871
4107504,Engenheiro Beltrão,10346
4107520,Esperança Nova,1536
4107538,Entre Rios do Oeste,3696
4107546,Espigão Alto do Iguaçu,3695
4107553,Farol,2481
4107603,Faxinal,12935
4107652,Fazenda Rio Grande,113159
4107702,Fênix,3705
4107736,Fernandes Pinheiro,4921
4107751,Figueira,6638
4107801,Floraí,4011
4107850,Flor da Serra do Sul,3526
4107900,Floresta,8241
4108007,Florestópolis,9255
4108106,Flórida,2138
4108205,Formosa do Oeste,6339
4108304,Foz do Iguaçu,227630
4108320,Francisco Alves,6404
4108403,Francisco Beltrão,78025
4108452,Foz do Jordão,3848
4108502,General Carneiro,8552
4108551,Godoy Moreira,2469
4108601,Goioerê,23225
4108650,Goioxim,5152
4108700,Grandes Rios,4571
4108809,Guaíra,25260
4108908,Guairaçá,5231
4108957,Guamiranga,6262
4109005,Guapirama,3649
4109104,Guaporema,1818
4109203,Guaraci,3907
4109302,Guaraniaçu,11118
4109401,Guarapuava,143745
4109500,Guaraqueçaba,5817
4109609,Guaratuba,33296
4109658,Honório Serpa,3900
4109708,Ibaiti,23220
4109757,Ibema,4901
4109807,Ibiporã,41813
4109906,Icaraíma,7355
4110003,Iguaraçu,4270
4110052,Iguatu,1797
4110078,Imbaú,10978
4110102,Imbituva,23462
4110201,Inácio Martins,7517
4110300,Inajá,2056
4110409,Indianópolis,3636
4110508,Ipiranga,11134
4110607,Iporã,12727
4110656,Iracema do Oeste,1938
4110706,Irati,48062
4110805,Iretama,8644
4110904,Itaguajé,3559
4110953,Itaipulândia,9013
4111001,Itambaracá,4881
4111100,Itambé,5083
4111209,Itapejara d'Oeste,9908
4111258,Itaperuçu,23902
4111308,Itaúna do Sul,2877
4111407,Ivaí,10397
4111506,Ivaiporã,27029
4111555,Ivaté,5556
4111605,Ivatuba,2263
4111704,Jaboti,4400
4111803,Jacarezinho,32292
4111902,Jaguapitã,12034
4112009,Jaguariaíva,27383
4112108,Jandaia do Sul,17778
4112207,Janiópolis,4898
4112306,Japira,3997
4112405,Japurá,7667
4112504,Jardim Alegre,9868
4112603,Jardim Olinda,1060
4112702,Jataizinho,9485
4112751,Jesuítas,8641
4112801,Joaquim Távora,9530
4112900,Jundiaí do Sul,2698
4112959,Juranda,6302
4113007,Jussara,5421
4113106,Kaloré,3835
4113205,Lapa,36518
4113254,Laranjal,4315
4113304,Laranjeiras do Sul,25525
4113403,Leópolis,3082
4113429,Lidianópolis,3238
4113452,Lindoeste,4115
4113502,Loanda,18581
4113601,Lobato,3802
4113700,Londrina,458928
4113734,Luiziana,5264
4113759,Lunardelli,4060
4113809,Lupionópolis,3935
4113908,Mallet,10981
4114005,Mamborê,10992
4114104,Mandaguaçu,24842
4114203,Mandaguari,29978
4114302,Mandirituba,21735
4114351,Manfrinópolis,2237
4114401,Mangueirinha,12995
4114500,Manoel Ribas,11104
4114609,Marechal Cândido Rondon,45253
4114708,Maria Helena,4837
4114807,Marialva,33775
4114906,Marilândia do Sul,6977
4115002,Marilena,5842
4115101,Mariluz,7809
4115200,Maringá,342409
4115309,Mariópolis,5105
4115358,Maripá,5231
4115408,Marmeleiro,12748
4115457,Marquinho,3548
4115507,Marumbi,3829
4115606,Matelândia,14559
4115705,Matinhos,31635
4115739,Mato Rico,2667
4115754,Mauá da Serra,7148
4115804,Medianeira,43852
4115853,Mercedes,4788
4115903,Mirador,1747
4116000,Miraselva,1643
4116059,Missal,9076
4116109,Moreira Sales,9234
4116208,Morretes,14645
4116307,Munhoz de Melo,3229
4116406,Nossa Senhora das Graças,2985
4116505,Nova Aliança do Ivaí,1072
4116604,Nova América da Colina,2703
4116703,Nova Aurora,11058
4116802,Nova Cantu,5493
4116901,Nova Esperança,21864
4116950,Nova Esperança do Sudoeste,4484
4117008,Nova Fátima,5939
4117057,Nova Laranjeiras,9119
4117107,Nova Londrina,10417
4117206,Nova Olímpia,4778
4117214,Nova Santa Bárbara,3377
4117222,Nova Santa Rosa,6737
4117255,Nova Prata do Iguaçu,10092
4117271,Nova Tebas,5572
4117297,Novo Itacolomi,2609
4117305,Ortigueira,18871
4117404,Ourizona,2642
4117453,Ouro Verde do Oeste,5411
4117503,Paiçandu,36319
4117602,Palmas,36771
4117701,Palmeira,27113
4117800,Palmital,10290
4117909,Palotina,27850
4118006,Paraíso do Norte,10575
4118105,Paranacity,7664
4118204,Paranaguá,114555
4118303,Paranapoema,1898
4118402,Paranavaí,74327
4118451,Pato Bragado,4596
4118501,Pato Branco,73987
4118600,Paula Freitas,4614
4118709,Paulo Frontin,5278
4118808,Peabiru,10690
4118857,Perobal,5789
4118907,Pérola,9674
4119004,Pérola d'Oeste,5164
4119103,Piên,10667
4119152,Pinhais,103374
4119202,Pinhalão,5361
4119251,Pinhal de São Bento,2245
4119301,Pinhão,22844
4119400,Piraí do Sul,18582
4119509,Piraquara,92611
4119608,Pitanga,26841
4119657,Pitangueiras,2460
4119707,Planaltina do Paraná,3280
4119806,Planalto,11904
4119905,Ponta Grossa,285151
4119954,Pontal do Paraná,24792
4120002,Porecatu,9735
4120101,Porto Amazonas,3294
4120150,Porto Barreiro,2509
4120200,Porto Rico,2567
4120309,Porto Vitória,2845
4120333,Prado Ferreira,2965
4120358,Pranchita,4657
4120408,Presidente Castelo Branco,3533
4120507,Primeiro de Maio,8503
4120606,Prudentópolis,39756
4120655,Quarto Centenário,3399
4120705,Quatiguá,6646
4120804,Quatro Barras,19192
4120853,Quatro Pontes,3668
4120903,Quedas do Iguaçu,24105
4121000,Querência do Norte,8412
4121109,Quinta do Sol,4041
4121208,Quitandinha,14832
4121257,Ramilândia,3299
4121307,Rancho Alegre,2983
4121356,Rancho Alegre D'Oeste,2120
4121406,Realeza,15665
4121505,Rebouças,11652
4121604,Renascença,5493
4121703,Reserva,19349
4121752,Reserva do Iguaçu,4927
4121802,Ribeirão Claro,10109
4121901,Ribeirão do Pinhal,10536
4122008,Rio Azul,11269
4122107,Rio Bom,2665
4122156,Rio Bonito do Iguaçu,10782
4122172,Rio Branco do Ivaí,2969
4122206,Rio Branco do Sul,29432
4122305,Rio Negro,25282
4122404,Rolândia,57240
4122503,Roncador,9089
4122602,Rondon,7373
4122651,Rosário do Ivaí,4443
4122701,Sabáudia,7055
4122800,Salgado Filho,3318
4122909,Salto do Itararé,4238
4123006,Salto do Lontra,12226
4123105,Santa Amélia,2749
4123204,Santa Cecília do Pavão,2745
4123303,Santa Cruz de Monte Castelo,6987
4123402,Santa Fé,9380
4123501,Santa Helena,20497
4123600,Santa Inês,1450
4123709,Santa Isabel do Ivaí,7299
4123808,Santa Izabel do Oeste,11396
4123824,Santa Lúcia,2939
4123857,Santa Maria do Oeste,7891
4123907,Santa Mariana,9148
4123956,Santa Mônica,2642
4124004,Santana do Itararé,4493
4124020,Santa Tereza do Oeste,10172
4124053,Santa Terezinha de Itaipu,19484
4124103,Santo Antônio da Platina,35686
4124202,Santo Antônio do Caiuá,2057
4124301,Santo Antônio do Paraíso,1782
4124400,Santo Antônio do Sudoeste,18845
4124509,Santo Inácio,4881
4124608,São Carlos do Ivaí,5305
4124707,São Jerônimo da Serra,8574
4124806,São João,9647
4124905,São João do Caiuá,4477
4125001,São João do Ivaí,8881
4125100,São João do Triunfo,10933
4125209,São Jorge d'Oeste,7638
4125308,São Jorge do Ivaí,4345
4125357,São Jorge do Patrocínio,5357
4125407,São José da Boa Vista,4900
4125456,São José das Palmeiras,3124
4125506,São José dos Pinhais,261455
4125555,São Manoel do Paraná,1782
4125605,São Mateus do Sul,33888
4125704,São Miguel do Iguaçu,23124
4125753,São Pedro do Iguaçu,4686
4125803,São Pedro do Ivaí,7122
4125902,São Pedro do Paraná,2173
4126009,São Sebastião da Amoreira,6533
4126108,São Tomé,4247
4126207,Sapopema,5448
4126256,Sarandi,92991
4126272,Saudade do Iguaçu,4706
4126306,Sengés,13529
4126355,Serranópolis do Iguaçu,4124
4126405,Sertaneja,4692
4126504,Sertanópolis,13119
4126603,Siqueira Campos,18439
4126652,Sulina,2816
4126678,Tamarana,8318
4126702,Tamboara,3948
4126801,Tapejara,12693
4126900,Tapira,4728
4127007,Teixeira Soares,7609
4127106,Telêmaco Borba,58913
4127205,Terra Boa,14224
4127304,Terra Rica,11947
4127403,Terra Roxa,14460
4127502,Tibagi,15510
4127601,Tijucas do Sul,13905
4127700,Toledo,121488
4127809,Tomazina,6946
4127858,Três Barras do Paraná,8877
4127882,Tunas do Paraná,4614
4127908,Tuneiras do Oeste,6519
4127957,Tupãssi,6660
4127965,Turvo,11161
4128005,Ubiratã,20028
4128104,Umuarama,94791
4128203,União da Vitória,44272
4128302,Uniflor,1752
4128401,Uraí,8701
4128500,Wenceslau Braz,15293
4128534,Ventania,7645
4128559,Vera Cruz do Oeste,6689
4128609,Verê,6512
4128625,Alto Paraíso,2414
4128633,Doutor Ulysses,4504
4128658,Virmond,3053
4128708,Vitorino,7428
4128807,Xambrê,4714
4200051,Abdon Batista,2137
4200101,Abelardo Luz,13436
4200200,Agrolândia,8799
4200309,Agronômica,4890
4200408,Água Doce,5291
4200507,Águas de Chapecó,4855
4200556,Águas Frias,2304
4200606,Águas Mornas,5618
4200705,Alfredo Wagner,8530
4200754,Alto Bela Vista,1576
4200804,Anchieta,4958
4200903,Angelina,4479
4201000,Anita Garibaldi,6758
4201109,Anitápolis,2937
4201208,Antônio Carlos,8978
4201257,Apiúna,7893
4201273,Arabutã,3586
4201307,Araquari,33881
4201406,Araranguá,57987
4201505,Armazém,7117
4201604,Arroio Trinta,3025
4201653,Arvoredo,2075
4201703,Ascurra,6809
4201802,Atalanta,2630
4201901,Aurora,5445
4201950,Balneário Arroio do Silva,12774
4202008,Balneário Camboriú,118639
4202057,Balneário Barra do Sul,12245
4202073,Balneário Gaivota,12610
4202081,Bandeirante,2559
4202099,Barra Bonita,1358
4202107,Barra Velha,36019
4202131,Bela Vista do Toldo,4694
4202156,Belmonte,2151
4202206,Benedito Novo,8675
4202305,Biguaçu,62107
4202404,Blumenau,300031
4202438,Bocaina do Sul,2844
4202453,Bombinhas,20295
4202503,Bom Jardim da Serra,3261
4202537,Bom Jesus,2205
4202578,Bom Jesus do Oeste,1796
4202602,Bom Retiro,6650
4202701,Botuverá,4395
4202800,Braço do Norte,27333
4202859,Braço do Trombudo,3250
4202875,Brunópolis,2053
4202909,Brusque,114531
4203006,Caçador,58437
4203105,Caibi,5181
4203154,Calmon,2528
4203204,Camboriú,81526
4203253,Capão Alto,2140
4203303,Campo Alegre,10094
4203402,Campo Belo do Sul,5884
4203501,Campo Erê,7529
4203600,Campos Novos,29793
4203709,Canelinha,10277
4203808,Canoinhas,44176
4203907,Capinzal,18948
4203956,Capivari de Baixo,19278
4204004,Catanduvas,8362
4204103,Caxambu do Sul,3747
4204152,Celso Ramos,2296
4204178,Cerro Negro,2694
4204194,Chapadão do Lageado,2370
4204202,Chapecó,203764
4204251,Cocal do Sul,14310
4204301,Concórdia,66413
4204350,Cordilheira Alta,3851
4204400,Coronel Freitas,8539
4204459,Coronel Martins,1735
4204509,Corupá,12397
4204558,Correia Pinto,12474
4204608,Criciúma,175387
4204707,Cunha Porã,9066
4204756,Cunhataí,1643
4204806,Curitibanos,31611
4204905,Descanso,7179
4205001,Dionísio Cerqueira,11806
4205100,Dona Emma,3369
4205159,Doutor Pedrinho,3061
4205175,Entre Rios,2583
4205191,Ermo,1839
4205209,Erval Velho,4035
4205308,Faxinal dos Guedes,8966
4205357,Flor do Sertão,1466
4205407,Florianópolis,454279
4205431,Formosa do Sul,2196
4205456,Forquilhinha,24662
4205506,Fraiburgo,26560
4205555,Frei Rogério,1982
4205605,Galvão,2586
4205704,Garopaba,24413
4205803,Garuva,14268
4205902,Gaspar,58688
4206009,Governador Celso Ramos,14054
4206108,Grão Pará,5036
4206207,Gravatal,10170
4206306,Guabiruba,19608
4206405,Guaraciaba,9059
4206504,Guaramirim,36817
4206603,Guarujá do Sul,3998
4206652,Guatambú,6522
4206702,Herval d'Oeste,17869
4206751,Ibiam,1623
4206801,Ibicaré,2742
4206900,Ibirama,16058
4207007,Içara,47411
4207106,Ilhota,13346
4207205,Imaruí,9856
4207304,Imbituba,43007
4207403,Imbuia,4852
4207502,Indaial,57708
4207577,Iomerê,2430
4207601,Ipira,3809
4207650,Iporã do Oeste,7722
4207684,Ipuaçu,5776
4207700,Ipumirim,6394
4207759,Iraceminha,3331
4207809,Irani,8219
4207858,Irati,1699
4207908,Irineópolis,8193
4208005,Itá,5825
4208104,Itaiópolis,17458
4208203,Itajaí,210739
4208302,Itapema,61493
4208401,Itapiranga,13501
4208450,Itapoá,24675
4208500,Ituporanga,21301
4208609,Jaborá,3517
4208708,Jacinto Machado,8755
4208807,Jaguaruna,16616
4208906,Jaraguá do Sul,147901
4208955,Jardinópolis,1443
4209003,Joaçaba,25035
4209102,Joinville,500814
4209151,José Boiteux,4498
4209177,Jupiá,2100
4209201,Lacerdópolis,1902
4209300,Lages,133621
4209409,Laguna,35879
4209458,Lajeado Grande,1395
4209508,Laurentino,6464
4209607,Lauro Muller,11656
4209706,Lebon Régis,8736
4209805,Leoberto Leal,2740
4209854,Lindóia do Sul,3757
4209904,Lontras,10175
4210001,Luiz Alves,9280
4210035,Luzerna,4867
4210050,Macieira,1420
4210100,Mafra,45102
4210209,Major Gercino,2569
4210308,Major Vieira,5996
4210407,Maracajá,6186
4210506,Maravilha,22920
4210555,Marema,1836
4210605,Massaranduba,14039
4210704,Matos Costa,2175
4210803,Meleiro,5846
4210852,Mirim Doce,2057
4210902,Modelo,3355
4211009,Mondaí,8222
4211058,Monte Carlo,7096
4211108,Monte Castelo,6104
4211207,Morro da Fumaça,14696
4211256,Morro Grande,2458
4211306,Navegantes,68061
4211405,Nova Erechim,4204
4211454,Nova Itaberaba,3713
4211504,Nova Trento,11364
4211603,Nova Veneza,11324
4211652,Novo Horizonte,2187
4211702,Orleans,19493
4211751,Otacílio Costa,13695
4211801,Ouro,5876
4211850,Ouro Verde,1759
4211876,Paial,1552
4211892,Painel,1819
4211900,Palhoça,178538
4212007,Palma Sola,5974
4212056,Palmeira,2059
4212106,Palmitos,12942
4212205,Papanduva,15327
4212239,Paraíso,3493
4212254,Passo de Torres,10282
4212270,Passos Maia,3118
4212304,Paulo Lopes,7309
4212403,Pedras Grandes,3576
4212502,Penha,27215
4212601,Peritiba,2515
4212650,Pescaria Brava,8414
4212700,Petrolândia,5455
4212809,Balneário Piçarras,21674
4212908,Pinhalzinho,17739
4213005,Pinheiro Preto,2798
4213104,Piratuba,4697
4213153,Planalto Alegre,2409
4213203,Pomerode,28319
4213302,Ponte Alta,3580
4213351,Ponte Alta do Norte,2436
4213401,Ponte Serrada,8332
4213500,Porto Belo,22411
4213609,Porto União,26954
4213708,Pouso Redondo,13534
4213807,Praia Grande,6731
4213906,Presidente Castello Branco,1406
4214003,Presidente Getúlio,16186
4214102,Presidente Nereu,1891
4214151,Princesa,2427
4214201,Quilombo,9014
4214300,Rancho Queimado,2710
4214409,Rio das Antas,4956
4214508,Rio do Campo,5207
4214607,Rio do Oeste,6366
4214706,Rio dos Cedros,8979
4214805,Rio do Sul,59592
4214904,Rio Fortuna,3981
4215000,Rio Negrinho,31613
4215059,Rio Rufino,1935
4215075,Riqueza,3949
4215109,Rodeio,10607
4215208,Romelândia,4065
4215307,Salete,6072
4215356,Saltinho,2931
4215406,Salto Veloso,3551
4215455,Sangão,9855
4215505,Santa Cecília,11998
4215554,Santa Helena,2020
4215604,Santa Rosa de Lima,1752
4215653,Santa Rosa do Sul,7851
4215679,Santa Terezinha,6577
4215687,Santa Terezinha do Progresso,2120
4215695,Santiago do Sul,1340
4215703,Santo Amaro da Imperatriz,22289
4215752,São Bernardino,2152
4215802,São Bento do Sul,67432
4215901,São Bonifácio,2553
4216008,São Carlos,8443
4216057,São Cristovão do Sul,5080
4216107,São Domingos,7573
4216206,São Francisco do Sul,42687
4216255,São João do Oeste,5311
4216305,São João Batista,25856
4216354,São João do Itaperiú,3491
4216404,São João do Sul,6987
4216503,São Joaquim,20684
4216602,São José,224381
4216701,São José do Cedro,11740
4216800,São José do Cerrito,7245
4216909,São Lourenço do Oeste,20072
4217006,São Ludgero,10743
4217105,São Martinho,2809
4217154,São Miguel da Boa Vista,1480
4217204,São Miguel do Oeste,36436
4217253,São Pedro de Alcântara,5018
4217303,Saudades,8300
4217402,Schroeder,15807
4217501,Seara,15131
4217550,Serra Alta,2725
4217600,Siderópolis,11327
4217709,Sombrio,23745
4217758,Sul Brasil,2317
4217808,Taió,14875
4217907,Tangará,6673
4217956,Tigrinhos,1858
4218004,Tijucas,40896
4218103,Timbé do Sul,4450
4218202,Timbó,38266
4218251,Timbó Grande,5587
4218301,Três Barras,15123
4218350,Treviso,3143
4218400,Treze de Maio,5974
4218509,Treze Tílias,6932
4218608,Trombudo Central,5934
4218707,Tubarão,91316
4218756,Tunápolis,4033
4218806,Turvo,10734
4218855,União do Oeste,2290
4218905,Urubici,8640
4218954,Urupema,2160
4219002,Urussanga,17657
4219101,Vargeão,2936
4219150,Vargem,2127
4219176,Vargem Bonita,3632
4219200,Vidal Ramos,5030
4219309,Videira,44905
4219358,Vitor Meireles,4253
4219408,Witmarsum,3429
4219507,Xanxerê,41553
4219606,Xavantina,3115
4219705,Xaxim,25614
4219853,Zortéa,3075
4220000,Balneário Rincão,12750
4300034,Aceguá,3366
4300059,Água Santa,3159
4300109,Agudo,13526
4300208,Ajuricaba,5689
4300307,Alecrim,5272
4300406,Alegrete,59936
4300455,Alegria,3097
4300471,Almirante Tamandaré do Sul,1644
4300505,Alpestre,6020
4300554,Alto Alegre,1538
4300570,Alto Feliz,2622
4300604,Alvorada,148609
4300638,Amaral Ferrador,4376
4300646,Ametista do Sul,6288
4300661,André da Rocha,946
4300703,Anta Gorda,5113
4300802,Antônio Prado,11116
4300851,Arambaré,3480
4300877,Araricá,6763
4300901,Aratiba,5579
4301008,Arroio do Meio,18204
4301057,Arroio do Sal,9156
4301073,Arroio do Padre,2238
4301107,Arroio dos Ratos,11924
4301206,Arroio do Tigre,10088
4301305,Arroio Grande,14563
4301404,Arvorezinha,8640
4301503,Augusto Pestana,6055
4301552,Áurea,2934
4301602,Bagé,96106
4301636,Balneário Pinhal,12353
4301651,Barão,5405
4301701,Barão de Cotegipe,6007
4301750,Barão do Triunfo,4964
4301800,Barracão,4046
4301859,Barra do Guarita,2481
4301875,Barra do Quaraí,3225
4301909,Barra do Ribeiro,10073
4301925,Barra do Rio Azul,1488
4301958,Barra Funda,2086
4302006,Barros Cassal,7675
4302055,Benjamin Constant do Sul,1628
4302105,Bento Gonçalves,102495
4302154,Boa Vista das Missões,1586
4302204,Boa Vista do Buricá,5832
4302220,Boa Vista do Cadeado,1907
4302238,Boa Vista do Incra,1844
4302253,Boa Vista do Sul,2421
4302303,Bom Jesus,8852
4302352,Bom Princípio,10856
4302378,Bom Progresso,1732
4302402,Bom Retiro do Sul,10020
4302451,Boqueirão do Leão,5166
4302501,Bossoroca,4908
4302584,Bozano,1817
4302600,Braga,2669
4302659,Brochier,4226
4302709,Butiá,15513
4302808,Caçapava do Sul,27165
4302907,Cacequi,9211
4303004,Cachoeira do Sul,66423
4303103,Cachoeirinha,110463
4303202,Cacique Doble,3817
4303301,Caibaté,3986
4303400,Caiçara,4091
4303509,Camaquã,51226
4303558,Camargo,2467
4303608,Cambará do Sul,5123
4303673,Campestre da Serra,2752
4303707,Campina das Missões,5051
4303806,Campinas do Sul,4490
4303905,Campo Bom,51703
4304002,Campo Novo,4044
4304101,Campos Borges,3012
4304200,Candelária,24224
4304309,Cândido Godói,5375
4304358,Candiota,8440
4304408,Canela,39224
4304507,Canguçu,41916
4304606,Canoas,284442
4304614,Canudos do Vale,1455
4304622,Capão Bonito do Sul,1435
4304630,Capão da Canoa,50337
4304655,Capão do Cipó,2582
4304663,Capão do Leão,21011
4304671,Capivari do Sul,3261
4304689,Capela de Santana,8993
4304697,Capitão,2391
4304705,Carazinho,50298
4304713,Caraá,6229
4304804,Carlos Barbosa,25516
4304853,Carlos Gomes,1193
4304903,Casca,8015
4304952,Caseiros,2454
4305009,Catuípe,7291
4305108,Caxias do Sul,383956
4305116,Centenário,2340
4305124,Cerrito,4926
4305132,Cerro Branco,3327
4305157,Cerro Grande,1958
4305173,Cerro Grande do Sul,7490
4305207,Cerro Largo,11550
4305306,Chapada,8057
4305355,Charqueadas,29405
4305371,Charrua,2314
4305405,Chiapetta,3195
4305439,Chuí,5046
4305447,Chuvisca,3784
4305454,Cidreira,13964
4305504,Ciríaco,3520
4305587,Colinas,2059
4305603,Colorado,2794
4305702,Condor,5244
4305801,Constantina,8513
4305835,Coqueiro Baixo,1150
4305850,Coqueiros do Sul,1883
4305871,Coronel Barros,2380
4305900,Coronel Bicaco,4960
4305934,Coronel Pilar,1432
4305959,Cotiporã,3376
4305975,Coxilha,2160
4306007,Crissiumal,10956
4306056,Cristal,5931
4306072,Cristal do Sul,2223
4306106,Cruz Alta,47642
4306130,Cruzaltense,1409
4306205,Cruzeiro do Sul,9803
4306304,David Canabarro,3675
4306320,Derrubadas,2289
